source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
팝가(Popga) | 팝업스토어,팝업스토어,거제문어빵 팝업,2026-04-24 ~ 2026-04-30,전연령,"전북 전주시 완산구 온고을로 2 | 위도:35.8344927526, 경도:127.1219401114",,"겉은 바삭하고 속은 쫀득한 식감이 매력적인 거제문어빵 팝업이 롯데백화점 전주점에 오픈해요 🐙 오리지널 문어빵부터 콘치즈, 피자문어빵(매운맛·순한맛)까지 다양한 메뉴를 직접 만나보세요 🫶🏻",https://popga.co.kr/popup/6618,전주:1.0;거제문어빵:1.0;문어빵 팝업:1.0;롯데백화점 전주점:1.0;전주 팝업:1.0;간식 팝업:1.0;F&B:1.0;couple_score:1.0;couple_signal_soft:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;카페/디저트/베이커리:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,풀집 X 본투비가드너 팝업,2026-04-24 ~ 2026-05-17,전연령,"서울 강서구 하늘길 지하 77 | 위도:37.5630938821, 경도:126.803030035",,"감각적인 반려식물과 플랜테리어 아이템을 만나볼 수 있는 풀집·본투비가드너 가드닝 팝업이 롯데백화점 김포공항점에 오픈해요 🍀 식물을 하나의 인테리어 오브제로 제안하는 풀집과 아프리카 식물 전문 브랜드 본투비가드너가 함께 참여해 다양한 식물 라인업을 선보입니다 🌿✨ 시그니처 이끼숲·대나무숲·미니숲·청짜보 분재·행잉 플랜트부터 철갑환, 게라단투스, 피쉬본, 소노라에 등 개성 있는 희귀 식물까지 모두 만나보세요 🫶🏻",https://popga.co.kr/popup/6617,김포공항:1.0;풀집:1.0;본투비가드너:1.0;가드닝 팝업:1.0;롯데백화점 김포공항점:1.0;식물 팝업:1.0;반려식물:1.0;플랜테리어:1.0;리빙:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:2;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,라이프스타일:1.0;리빙/인테리어:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,바샤커피 팝업 @김포,2026-04-24 ~ 2026-05-24,전연령,"서울 강서구 하늘길 지하 77 | 위도:37.5631933497, 경도:126.8032448244",,"1910년 마라케시에서 시작된 100% 아라비카 스페셜티 커피 브랜드 바샤커피 드립백 컬렉션 팝업이 롯데백화점 김포공항점에 오픈해요 💛 세계 35개 이상의 커피 산지에서 선별된 원두를 슬로우 로스트 방식으로 완성한 다양한 드립백 라인업을 만나볼 수 있어요 ☕✨ 밀라노 모닝, 1910 커피, 캐러멜로 모닝, 톨테카 초콜릿, 마운트 케냐 등 싱글 오리진과 파인 플레이버 커피부터 네비게이터·익스플로러·어쏘티드 드립백 세트까지! 다양한 구성으로 준비되어 있어 취향에 맞는 커피를 직접 선택해보세요 🫶🏻",https://popga.co.kr/popup/6616,김포공항:1.0;바샤커피:1.0;드립백 팝업:1.0;롯데백화점 김포공항점:1.0;김포공항 팝업:1.0;스페셜티 커피:1.0;커피 팝업:1.0;F&B:1.0;couple_score:1.0;couple_signal_soft:1.0;pick_count:3;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;카페/디저트/베이커리:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,킨 팝업,2026-04-24 ~ 2026-04-30,전연령,"경기 안양시 동안구 시민대로 180 | 위도:37.3901414125, 경도:126.9506689821",,아웃도어 슈즈 브랜드 KEEN 팝업스토어가 롯데백화점 평촌점에 오픈해요 👖 재스퍼 스니커즈부터 뉴포트·유니크·샨티·하이퍼포트 H2 등 다양한 인기 샌들과 슬라이드 라인업을 한자리에서 만나볼 수 있어요 👟✨,https://popga.co.kr/popup/6615,평촌:1.0;KEEN:1.0;킨 샌들:1.0;롯데백화점 평촌점:1.0;평촌 팝업:1.0;킨 스니커즈:1.0;아웃도어 샌들:1.0;패션:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,패션:1.0;의류:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,나들이 간식 팝업,2026-04-24 ~ 2026-04-30,전연령,"인천 미추홀구 연남로 35 | 위도:37.4419933891, 경도:126.7015246484",,"나들이 시즌에 즐기기 좋은 다양한 간식을 만나볼 수 있는 나들이 간식 제안 팝업이 롯데백화점 인천점에서 진행됩니다 🫶🏻 강원도 로컬 원재료를 활용한 프리미엄 젤라또 브랜드 설악젤라또를 중심으로 다양한 디저트 브랜드 라인업을 함께 만나볼 수 있어요 🍨✨ 평창 유기농 라벤더, 속초 오징어먹물, 강릉 설향딸기, 초당 옥수수, 설악밀크 등 지역 특산 원재료의 풍미를 담은 젤라또 메뉴로 색다른 디저트를 경험해보세요 💛",https://popga.co.kr/popup/6613,인천:1.0;설악젤라또:1.0;홍스요구르트:1.0;건방진형제들:1.0;코코로크리머리:1.0;나들이 간식 팝업:1.0;롯데백화점 인천점:1.0;인천 팝업:1.0;젤라또 팝업:1.0;F&B:1.0;couple_score:1.0;couple_signal_soft:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;카페/디저트/베이커리:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,비터셀즈 팝업,2026-05-01 ~ 2026-05-07,전연령,"경기 수원시 권선구 세화로 134 | 위도:37.2644035854, 경도:126.9978805561",,"캐주얼 브랜드 비터셀즈 팝업스토어가 타임빌라스 수원에 오픈해요 🫶🏻 이번 팝업에서는 여름 신상 티셔츠와 셔츠, 니트, 롱슬리브 등 다양한 시즌 아이템을 특별 할인 혜택으로 만나볼 수 있어요 👕✨",https://popga.co.kr/popup/6612,수원:1.0;타임빌라스 수원:1.0;비터셀즈:1.0;수원 팝업:1.0;의류 팝업:1.0;패션 할인 팝업:1.0;패션:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,패션:1.0;의류:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,큐라프록스 팝업,2026-04-24 ~ 2026-04-30,전연령,"경기 화성시 동탄구 동탄역로 156 | 위도:37.2005599351, 경도:127.0979979689",,"스위스 프리미엄 구강관리 브랜드 큐라프록스 팝업스토어가 롯데백화점 동탄점에 오픈해요 🙌🏻 전 세계 90여 개국에서 사용되는 프리미엄 칫솔과 치약, 휴대용 구강관리 세트를 직접 만나볼 수 있어 올바른 양치 습관을 준비하기 좋은 기회예요 🪥✨",https://popga.co.kr/popup/6611,동탄:1.0;큐라프록스:1.0;구강관리용품:1.0;롯데백화점 동탄점:1.0;동탄 팝업:1.0;칫솔 팝업:1.0;치약 팝업:1.0;리빙:1.0;couple_score:0.2;couple_signal_soft:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,라이프스타일:1.0;리빙/인테리어:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,듀베티카 팝업,2026-04-03 ~ 2026-04-29,전연령,"서울 중구 남대문로 81 | 위도:37.5641960619, 경도:126.9817231951",,"이탈리아 프리미엄 라이프스타일 브랜드 듀베티카(DUVETICA) 26SS 시즌 컬렉션 팝업 프로모션이 롯데백화점 본점 에비뉴엘에 오픈해요 👗 배우 김지원과 함께하는 이번 시즌 컬렉션에서는 가벼운 기능성 바람막이 자켓부터 여성스러운 실루엣 아우터, 데일리 활용 가능한 호보백·토트백까지 다양한 신상품 라인업을 만나보세요 🫶🏻",https://popga.co.kr/popup/6610,명동:1.0;듀베티카:1.0;롯데백화점 본점:1.0;에비뉴엘:1.0;듀베티카 팝업:1.0;26SS 컬렉션:1.0;봄 아우터 팝업:1.0;패션:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,패션:1.0;의류:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,비브람 파이브핑거스 팝업,2026-04-30 ~ 2026-05-31,전연령,"서울 중구 남대문로 81 | 위도:37.5648786027, 경도:126.9819578926",,맨발에서 영감을 받은 기능성 풋웨어 브랜드 비브람 파이브핑거스 팝업스토어가 롯데백화점 본점에 오픈해요 💛 발의 자연스러운 움직임과 균형 감각을 돕는 미니멀 슈즈 구조를 기반으로 러닝·트레이닝·라이프스타일까지 다양하게 활용 가능한 대표 모델들을 직접 만나보세요 👟,https://popga.co.kr/popup/6609,명동:1.0;롯데백화점 본점:1.0;비브람 파이브핑거스:1.0;파이브핑거스 팝업:1.0;기능성 슈즈:1.0;러닝화:1.0;트레이닝화:1.0;패션:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,패션:1.0;잡화(가방/신발/모자):1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,분홍공주 팝업,2026-05-04 ~ 2026-05-30,전연령,"서울 송파구 올림픽로 240 | 위도:37.51209649, 경도:127.0986441885",,"러블리한 헤어 악세사리 브랜드 분홍공주 악세사리 팝업스토어가 롯데백화점 잠실점 8층 엘리베이터 홀에서 진행됩니다 🎀 리본 헤어핀 세트, 집게핀, 트위드 핸드백 등 데일리 스타일링에 활용하기 좋은 다양한 악세사리 라인업을 만나보세요 🙌🏻",https://popga.co.kr/popup/6608,잠실:1.0;롯데백화점 잠실점:1.0;분홍공주:1.0;분홍공주 팝업:1.0;헤어핀 팝업:1.0;리본핀:1.0;키즈 악세사리:1.0;키즈:1.0;family_oriented:1.0;pick_count:2;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,키즈/반려동물:1.0;패밀리/키즈:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,속초 만석닭강정 팝업,2026-04-30 ~ 2026-05-03,전연령,"경기 고양시 일산동구 중앙로 1283 | 위도:37.6602999184, 경도:126.7721624841",,속초 대표 닭강정 맛집으로 알려진 만석닭강정 팝업스토어가 롯데백화점 일산점에서 진행돼요 🍗✨ 1983년부터 이어온 전통 레시피와 특제 소스로 만든 겉은 바삭하고 속은 촉촉한 닭강정을 만나보세요 🫶🏻,https://popga.co.kr/popup/6607,고양:1.0;속초 만석닭강정:1.0;Manseok Dakgangjeong 팝업:1.0;닭강정 팝업:1.0;롯데백화점 일산점:1.0;일산 팝업:1.0;경기 팝업:1.0;속초 맛집:1.0;닭강정:1.0;푸드 팝업:1.0;F&B:1.0;couple_score:0.9;couple_signal_soft:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;식사/레스토랑:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,플리츠미 팝업,2026-04-29 ~ 2026-05-10,전연령,"대구 북구 태평로 161 | 위도:35.8755519207, 경도:128.5954891961",,고급스러운 디자인과 편안한 착용감이 특징인 주름옷 전문 브랜드 플리츠미 팝업스토어가 롯데백화점 대구점에서 진행돼요 👗✨ 데일리룩부터 외출룩까지 활용하기 좋은 다양한 플리츠웨어를 최대 70% 할인 혜택으로 만나볼 수 있어요 🙌🏻,https://popga.co.kr/popup/6606,대구:1.0;플리츠미:1.0;PLEATSME 팝업:1.0;주름옷 팝업:1.0;롯데백화점 대구점:1.0;대구 팝업:1.0;경북 팝업:1.0;여성의류:1.0;플리츠웨어:1.0;할인 팝업:1.0;패션:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,패션:1.0;의류:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,블리소이 팝업,2026-04-30 ~ 2026-05-12,전연령,"서울 강서구 하늘길 지하 77 | 위도:37.5631596474, 경도:126.8032958462",,"향기를 담은 오브제를 통해 일상에 작은 변화를 전하는 라이프스타일 향기 브랜드 블리소이 팝업이 롯데백화점 김포공항점에서 기간 한정으로 진행됩니다 😊 센트 오브제, 드롭 오브제, 룸&패브릭 퍼퓸, 차량용 센트 등 다양한 향기 아이템을 직접 만나보시면서 취향에 맞는 나만의 향기를 골라보실 수 있어요 ✨",https://popga.co.kr/popup/6605,김포공항:1.0;블리소이 팝업:1.0;BLISSOY 팝업:1.0;롯데백화점 김포공항점:1.0;김포공항 팝업:1.0;향:1.0;향기오브제:1.0;인테리어소품:1.0;리빙:1.0;couple_score:0.2;couple_signal_soft:1.0;pick_count:1;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,라이프스타일:1.0;리빙/인테리어:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,더비 팝업,2026-05-01 ~ 2026-05-10,전연령,"광주 동구 독립로 268 | 위도:35.1543968284, 경도:126.912238608",,자연이 키운 벌꿀의 달콤한 풍미를 담은 디저트를 만나볼 수 있는 더비 카페 팝업이 롯데백화점 광주점에서 기간 한정으로 진행됩니다 🍯 벌집꿀 아이스크림과 꿀버터샌드를 비롯해 다양한 벌꿀 디저트와 선물세트까지 한자리에서 만나보세요 😊,https://popga.co.kr/popup/6604,광주:1.0;더비:1.0;카페더비:1.0;롯데백화점 광주점:1.0;광주 팝업:1.0;디저트:1.0;벌집꿀:1.0;꿀버터샌드:1.0;F&B:1.0;couple_score:1.0;couple_signal_soft:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;카페/디저트/베이커리:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,목포쫀드기 팝업,2026-05-01 ~ 2026-05-30,전연령,"광주 동구 독립로 268 | 위도:35.1543609328, 경도:126.912458146",,"우리쌀로 만든 건강한 전통 간식을 만나볼 수 있는 목포쫀드기 팝업이 롯데백화점 광주점에 오픈해요 🫶🏻 쫀득한 식감의 목포쫀드기를 비롯해 쫀드기 붕어빵, 쫀드기 누룽지 등 추억의 간식을 다양하게 한자리에서 만나보실 수 있어요 😊",https://popga.co.kr/popup/6603,광주:1.0;목포쫀드기:1.0;롯데백화점 광주점:1.0;광주 팝업:1.0;디저트:1.0;간식:1.0;전통간식:1.0;쫀드기:1.0;F&B:1.0;couple_score:0.4;couple_signal_soft:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;과자/음료/편의점:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,요이츠 팝업,2026-04-25 ~ 2026-05-31,전연령,"광주 동구 독립로 268 | 위도:35.1544711945, 경도:126.9122440157",,플리츠 디자인으로 사랑받는 여성 패션 브랜드 요이츠 베스트 아이템전 팝업이 롯데백화점 광주점에 오픈해요 🫶🏻 플리츠 블라우스와 재킷 등 브랜드 인기 아이템을 특별 우대가로 만나보세요 😊,https://popga.co.kr/popup/6602,광주:1.0;요이츠:1.0;YOITZ 팝업:1.0;롯데백화점 광주점:1.0;광주 팝업:1.0;패션:1.0;여성의류:1.0;플리츠:1.0;couple_score:0.4;couple_signal_soft:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;의류:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,사브르 팝업,2026-05-01 ~ 2026-05-14,전연령,"대전 서구 계룡로 598 | 위도:36.3407600075, 경도:127.3893592829",,"프랑스 감성 키친&라이프스타일 브랜드 사브르 팝업이 롯데백화점 대전점에 팝업이 오픈해요 😊 커트러리 세트를 비롯해 프라이팬, 텀블러, 테이블웨어 등 다양한 주방 아이템을 한자리에서 만나보세요 🫶🏻",https://www.lotteshopping.com/shpgnews/shpgnewsDetail?shpgNewsNo=SNM00000000000529654,대전:1.0;사브르:1.0;SABRE:1.0;롯데백화점 대전점:1.0;대전 팝업:1.0;리빙:1.0;주방용품:1.0;키친라이프스타일:1.0;couple_score:0.5;couple_signal_soft:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,라이프스타일:1.0;리빙/인테리어:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,굿즈 플래너 팝업,2026-05-01 ~ 2026-05-15,전연령,"경기 부천시 원미구 길주로 300 | 위도:37.5024742115, 경도:126.7750518171",,"몬치치, 버터베어, 산리오 등 인기 캐릭터 굿즈를 한자리에서 만나볼 수 있는 굿즈 플래너 캐릭터 팝업스토어가 롯데백화점 중동점에서 진행돼요 🎀✨ 키체인, 인형, 파우치, 스티커, 러그, 다이어리 등 다양한 캐릭터 굿즈 라인업을 한곳에서 둘러볼 수 있어요 🧸",https://popga.co.kr/popup/6599,부천:1.0;굿즈 플래너:1.0;Goods Planner 팝업:1.0;캐릭터 굿즈 팝업:1.0;롯데백화점 중동점:1.0;부천 팝업:1.0;경기 팝업:1.0;몬치치:1.0;산리오:1.0;버터베어:1.0;헬로키티:1.0;캐릭터:1.0;couple_score:0.2;couple_signal_soft:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,애니/캐릭터:1.0;캐릭터:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,오지상 치즈케이크 팝업,2026-05-01 ~ 2026-05-31,전연령,"서울 노원구 동일로 1414 | 위도:37.6550193582, 경도:127.0611809608",,폭신폭신한 식감과 진한 치즈 향이 특징인 오지상 치즈케이크 팝업스토어가 롯데백화점 노원점에서 진행돼요 🧀✨ 엄선된 재료와 오사카 전통 레시피 그대로 만든 정통 스타일 수플레 치즈케이크를 만나볼 수 있어요 🇯🇵,https://popga.co.kr/popup/6598,노원:1.0;오지상 치즈케이크 팝업:1.0;Ojisan Cheesecake 팝업:1.0;수플레 치즈케이크 팝업:1.0;롯데백화점 노원점:1.0;노원 팝업:1.0;서울 팝업:1.0;치즈케이크:1.0;일본 디저트:1.0;수플레 케이크:1.0;디저트 팝업:1.0;F&B:1.0;couple_score:1.0;couple_signal_soft:1.0;pick_count:2;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;카페/디저트/베이커리:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,자일리톨스톤 팝업,2026-05-01 ~ 2026-05-07,전연령,"전북 전주시 완산구 온고을로 2 | 위도:35.834332903, 경도:127.1218181207",,"당 부담 없이 즐길 수 있는 건강한 캔디 브랜드 자일리톨스톤 국민캔디 팝업스토어가 롯데백화점 전주점에서 진행돼요 🍬✨ 오리지널, 레몬, 청포도, 딸기, 커피, 카카오 등 다양한 맛의 자일리톨 캔디 단품부터 선물세트 구성까지 만나볼 수 있어요 🎁",https://popga.co.kr/popup/6597,전주:1.0;자일리톨스톤:1.0;롯데백화점 전주점:1.0;국민캔디:1.0;자일리톨 캔디:1.0;건강 캔디:1.0;선물세트:1.0;F&B:1.0;couple_score:0.4;couple_signal_soft:1.0;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;과자/음료/편의점:1.0;popup:1.0,,
팝가(Popga) | 팝업스토어,팝업스토어,동경생초코파이 팝업 @안양,2026-04-27 ~ 2026-05-04,전연령,"경기 안양시 동안구 시민대로 180 | 위도:37.3900826615, 경도:126.9502286158",,일본 동경에서 연구한 맛과 신선함을 담은 동경생초코파이 팝업스토어가 롯데백화점 평촌점에서 진행돼요 🍫✨ 부드러운 식감과 진한 초코 풍미가 특징인 생초코파이를 낱개 구매부터 선물세트 구성까지 다양하게 만나볼 수 있어요 🎁,https://popga.co.kr/popup/6596,평촌:1.0;롯데백화점 평촌점:1.0;동경생초코파이:1.0;생초코파이 팝업:1.0;디저트 팝업:1.0;선물용 디저트:1.0;일본 디저트:1.0;디저트:1.0;F&B:1.0;couple_score:1.0;couple_signal_soft:1.0;pick_count:1;verified_at=2026-09-11 22:00:13,2026-08-28 23:08:38,F&B:1.0;카페/디저트/베이커리:1.0;popup:1.0,,
