source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
카카오 로컬 | 서울 노원구,자연친화,비석골근린공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"서울 노원구 월계동 779 | 위도:37.630409141777356, 경도:127.04818659603268",,수영장 · 서울 노원구 월계동 779,http://place.map.kakao.com/2077879229,family:1.0;baby:1.0;노원구;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 서울 노원구,자연친화,공릉동근린공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"서울 노원구 공릉동 63 | 위도:37.6205274360527, 경도:127.086964521981",,어린이수영장 · 서울 노원구 공릉동 63,http://place.map.kakao.com/208247828,family:1.0;baby:1.0;노원구;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 서울 노원구,자연친화,키즈멘토,상시,영유아 및 어린이 (0세~9세),"서울 노원구 중계로 230 | 위도:37.6544044829098, 경도:127.076538604453",,수영장 · 서울 노원구 중계로 230,http://place.map.kakao.com/1507154709,family:1.0;baby:1.0;노원구;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 서울 노원구,자연친화,느티울근린공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 741-1 | 위도:37.6491217691768, 경도:127.058023123389",,수영장 · 서울 노원구 상계동 741-1,http://place.map.kakao.com/1058538628,family:1.0;baby:1.0;노원구;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 서울 노원구,자연친화,삿갓봉 근린공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"서울 노원구 한글비석로 346 | 위도:37.6577048124812, 경도:127.076488727956",,어린이수영장 · 서울 노원구 한글비석로 346,http://place.map.kakao.com/247468950,family:1.0;baby:1.0;노원구;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 서울 노원구,자연친화,화랑대철도공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 공릉동 29-4 | 위도:37.62429902505934, 경도:127.09280384607884",,공원 · 서울 노원구 공릉동 29-4,http://place.map.kakao.com/2079387454,family:1.0;baby:1.0;노원구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,불암산힐링타운,상시,영유아 및 어린이 (0세~9세),"서울 노원구 중계동 산 42-3 | 위도:37.6555731775389, 경도:127.080420056457",,도시근린공원 · 서울 노원구 중계동 산 42-3,http://place.map.kakao.com/1374361752,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,중계문화공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 동일로 1229 | 위도:37.6397141162325, 경도:127.065805252988",,도시근린공원 · 서울 노원구 동일로 1229,http://place.map.kakao.com/11267218,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,어린이교통공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 덕릉로 483 | 위도:37.6455183129552, 경도:127.062383882998",,도시근린공원 · 서울 노원구 덕릉로 483,http://place.map.kakao.com/27077024,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,수락산당고개지구공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 113-2 | 위도:37.66890106147808, 경도:127.07685952209157",,도시근린공원 · 서울 노원구 상계동 113-2,http://place.map.kakao.com/7814162,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,석계역문화공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 월계동 47-45 | 위도:37.61508638301968, 경도:127.0644787466723",,도시근린공원 · 서울 노원구 월계동 47-45,http://place.map.kakao.com/14653185,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,삿갓봉 근린공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 한글비석로 346 | 위도:37.6579510215151, 경도:127.076116128972",,도시근린공원 · 서울 노원구 한글비석로 346,http://place.map.kakao.com/17951405,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,불암산공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 덕릉로94길 73 | 위도:37.6621364822959, 경도:127.079602056767",,도시근린공원 · 서울 노원구 덕릉로94길 73,http://place.map.kakao.com/7905498,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,마들체육공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 770-2 | 위도:37.6442011821088, 경도:127.058661751328",,도시근린공원 · 서울 노원구 상계동 770-2,http://place.map.kakao.com/8293178,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,노해체육공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 중계동 360-18 | 위도:37.6487244443426, 경도:127.071170722368",,도시근린공원 · 서울 노원구 중계동 360-18,http://place.map.kakao.com/17384568,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,등나무근린공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 중계동 508 | 위도:37.64016383179014, 경도:127.06718339862914",,도시근린공원 · 서울 노원구 중계동 508,http://place.map.kakao.com/7851526,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,상계근린공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 620 | 위도:37.6697820303781, 경도:127.050511847515",,도시근린공원 · 서울 노원구 상계동 620,http://place.map.kakao.com/7927330,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,초안산스포츠타운,상시,영유아 및 어린이 (0세~9세),"서울 노원구 마들로5가길 113 | 위도:37.6395199303466, 경도:127.050287410733",,도시근린공원 · 서울 노원구 마들로5가길 113,http://place.map.kakao.com/8099225,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,한내근린공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 월계동 1-4 | 위도:37.6227484132231, 경도:127.069197615851",,도시근린공원 · 서울 노원구 월계동 1-4,http://place.map.kakao.com/14952228,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,솔밭공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 화랑로51길 17 | 위도:37.6232187423876, 경도:127.088101549712",,공원 · 서울 노원구 화랑로51길 17,http://place.map.kakao.com/17361278,family:1.0;baby:1.0;노원구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,비석골근린공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 월계로45가길 57 | 위도:37.6309143990811, 경도:127.048663863435",,도시근린공원 · 서울 노원구 월계로45가길 57,http://place.map.kakao.com/17384570,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,노원만남의광장,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 754-14 | 위도:37.6374487714294, 경도:127.059526567739",,공원 · 서울 노원구 상계동 754-14,http://place.map.kakao.com/1624284436,family:1.0;baby:1.0;노원구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,시인천상병공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 996-27 | 위도:37.6743657906451, 경도:127.059175178577",,공원 · 서울 노원구 상계동 996-27,http://place.map.kakao.com/18203644,family:1.0;baby:1.0;노원구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,은하수어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 우이천로 102 | 위도:37.6300152002079, 경도:127.04411822969",,공원 · 서울 노원구 우이천로 102,http://place.map.kakao.com/18198780,family:1.0;baby:1.0;노원구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,당현천근린공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 762-1 | 위도:37.64782428793856, 경도:127.06340223254837",,도시근린공원 · 서울 노원구 상계동 762-1,http://place.map.kakao.com/17385249,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,공릉동근린공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 공릉동 63 | 위도:37.6207549264232, 경도:127.08636331132",,도시근린공원 · 서울 노원구 공릉동 63,http://place.map.kakao.com/11696505,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,양지근린공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 중계동 362 | 위도:37.6472405495883, 경도:127.075479712777",,도시근린공원 · 서울 노원구 중계동 362,http://place.map.kakao.com/17385292,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,하계어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 하계동 273-3 | 위도:37.6322017382926, 경도:127.068898232577",,도시근린공원 · 서울 노원구 하계동 273-3,http://place.map.kakao.com/8130977,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,원터근린공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 753 | 위도:37.6506818236291, 경도:127.064110631097",,도시근린공원 · 서울 노원구 상계동 753,http://place.map.kakao.com/13322954,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,느티울근린공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 741 | 위도:37.6492976867617, 경도:127.05756206574",,도시근린공원 · 서울 노원구 상계동 741,http://place.map.kakao.com/104800977,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,중평어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 하계동 271-1 | 위도:37.63706296386278, 경도:127.06334436949325",,공원 · 서울 노원구 하계동 271-1,http://place.map.kakao.com/15150489,family:1.0;baby:1.0;노원구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,초안산도자기공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 월계동 산 17-8 | 위도:37.6348081016176, 경도:127.045026279148",,공원 · 서울 노원구 월계동 산 17-8,http://place.map.kakao.com/415703446,family:1.0;baby:1.0;노원구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,공릉 가로공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 공릉동 678-2 | 위도:37.6175328737301, 경도:127.07606584621",,도시근린공원 · 서울 노원구 공릉동 678-2,http://place.map.kakao.com/14883042,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,하늘공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 140-357 | 위도:37.6640813847406, 경도:127.075981849187",,공원 · 서울 노원구 상계동 140-357,http://place.map.kakao.com/1927268224,family:1.0;baby:1.0;노원구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,골마을근린공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 하계동 | 위도:37.6388478695164, 경도:127.074079900845",,도시근린공원 · 서울 노원구 하계동,http://place.map.kakao.com/17807403,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,희망어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 1381-7 | 위도:37.672490205687104, 경도:127.07876978511784",,공원 · 서울 노원구 상계동 1381-7,http://place.map.kakao.com/15150473,family:1.0;baby:1.0;노원구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,나래어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 공릉동 380-4 | 위도:37.6268596122949, 경도:127.07072393069",,공원 · 서울 노원구 공릉동 380-4,http://place.map.kakao.com/18198798,family:1.0;baby:1.0;노원구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,철쭉어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 1096-16 | 위도:37.6777029483976, 경도:127.051650805104",,공원 · 서울 노원구 상계동 1096-16,http://place.map.kakao.com/18209990,family:1.0;baby:1.0;노원구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,온수근린공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 노원로 510 | 위도:37.6609531651996, 경도:127.063842929791",,도시근린공원 · 서울 노원구 노원로 510,http://place.map.kakao.com/17385053,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,개미어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 공릉동 589-4 | 위도:37.620627519084, 경도:127.077826981488",,도시근린공원 · 서울 노원구 공릉동 589-4,http://place.map.kakao.com/8177145,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,갈말근린공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 654 | 위도:37.6657584276363, 경도:127.054176823388",,도시근린공원 · 서울 노원구 상계동 654,http://place.map.kakao.com/10119545,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,마실공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 공릉동 산 208-1 | 위도:37.6268192510521, 경도:127.085425560123",,공원 · 서울 노원구 공릉동 산 208-1,http://place.map.kakao.com/2069335020,family:1.0;baby:1.0;노원구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,노원각심어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 초안산로1길 18 | 위도:37.6295364054347, 경도:127.051689956123",,도시근린공원 · 서울 노원구 초안산로1길 18,http://place.map.kakao.com/14109104,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 노원구,자연친화,수락산자연공원,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 산 153-1 | 위도:37.6755925722788, 경도:127.080994833845",,도시근린공원 · 서울 노원구 상계동 산 153-1,http://place.map.kakao.com/10548202,family:1.0;baby:1.0;노원구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
